fz,contract_regnum,contract_name,simple_product,eis_url,sign_date,sign_year,price,currency,region_name,foundation,customer_full_name,customer_inn,supplier_full_name,supplier_inn,no_of_products,product_name,product_sum_total_rur,product_code
44,2710602265622000063,Поставка реагентов диагностических для клинико-диагностической лаборатории,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2710602265622000063,2022-05-24,2022,7370000,RUB,Тульская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ТУЛЬСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1""",7106022656,"МЕДГОРОД, ООО",9721067181,1,,,
44,2631401030722000126,"Поставка расходных материалов  для нужд Государственного бюджетного учреждения здравоохранения ""Самарский областной клинический наркологический диспансер""",Прочие расходники,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2631401030722000126,2022-07-01,2022,7343934.5,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6314010307,"ЮТИМ, ООО",7743277911,3,,1946500,
44,2.7106E+18,Оказание услуг по техническому обслуживанию лабораторного оборудования,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2710602265624000073,2024-06-04,2024,7214806.78,RUB,Тульская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ТУЛЬСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1""",7106022656,"ТД-ИНТЕРЛАБ, ООО",5047240649,4,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2231205258324000181,Поставка тест-панелей  для выявления наркотических соединений в моче,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258324000181,2024-05-06,2024,7028000,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"САРМАТ, ООО",7743411557,1,Реагенты диагностические,,21.20.23.110
44,2631401030722000031,"Поставка расходных материалов  для нужд Государственного бюджетного учреждения здравоохранения ""Самарский областной клинический наркологический диспансер""",Прочие расходники,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2631401030722000031,2022-01-31,2022,6722000,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6314010307,"МЕДГОРОД, ООО",9721067181,4,,,
44,2482400308524000036,"Тест-системы для определения наркотических и психотропных веществ в моче (Множественные наркотики ИВД, набор, иммунохроматографический анализ, экспресс-анализ, клинический)",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2482400308524000036,2024-04-01,2024,6624942.18,RUB,Липецкая область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЛИПЕЦКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",4824003085,"МЕДТЕСТ, ООО",7743411540,1,Реагенты диагностические,,21.20.23.110
44,2352508746224000061,Поставка экспресс - тестов для определения наркотических веществ и их метаболитов (2).,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2352508746224000061,2024-11-18,2024,6270000,RUB,Вологодская область,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""ВОЛОГОДСКИЙ ОБЛАСТНОЙ ЦЕНТР ПО ПРОФИЛАКТИКЕ И БОРЬБЕ СО СПИД И ИНФЕКЦИОННЫМИ ЗАБОЛЕВАНИЯМИ""",3525087462,"ХАРДИ, ООО",5047300489,1,Реагенты диагностические,,21.20.23.110
44,2166001341722000166,Поставка реагентов и расходных материалов для анализатора электрофоретического автоматического Helena V8 E-Class с принадлежностями для клинико-диагностической лаборатории ГАУЗ «РКНД МЗ РТ»,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2166001341722000166,2022-09-05,2022,6237992,RUB,Республика Татарстан,Электронный аукцион,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РЕСПУБЛИКАНСКИЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ТАТАРСТАН""",1660013417,"ИМПУЛЬСМЕД, ООО",7717744060,5,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",5269120,20.59.52.199
44,2462902942822000010,Поставка реагентов для работы анализатора Minicap в методике CDT,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2462902942822000010,2022-04-11,2022,6185791.65,RUB,Курская область,Электронный аукцион,"ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛАСТНАЯ КЛИНИЧЕСКАЯ НАРКОЛОГИЧЕСКАЯ БОЛЬНИЦА"" КОМИТЕТА ЗДРАВООХРАНЕНИЯ КУРСКОЙ ОБЛАСТИ",4629029428,"МЕДИКОН, ООО",5047212306,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",6185791.65,20.59.52.199
44,2.65011E+18,"Поставка расходных материалов для анализатора ""Сармат СВ""",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2650113065023000048,2023-03-14,2023,6067700,RUB,Сахалинская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САХАЛИНСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6501130650,"ТД-ИНТЕРЛАБ, ООО",5047240649,1,Препараты диагностические,6067700,21.20.23.111
44,2.24602E+18,"ЭА-№-1866/23 «Множественные наркотики ИВД, набор, иммунохроматографический анализ, экспресс-анализ»",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2246022251023000023,2023-03-20,2023,6036484.3,RUB,Красноярский край,Электронный аукцион,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КРАСНОЯРСКИЙ КРАЕВОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР № 1""",2460222510,"ТД-ИНТЕРЛАБ, ООО",5047240649,1,Реагенты диагностические,6036484.3,21.20.23.110
44,2.8615E+18,Поставка медицинских изделий: реагентов диагностических,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2861500004923000025,2023-02-13,2023,6030000,RUB,Ханты-Мансийский автономный округ - Югра,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""СОВЕТСКАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",8615000049,"ТД-ИНТЕРЛАБ, ООО",5047240649,1,Препараты диагностические,6030000,21.20.23.111
44,2616410404924000040,"Закупка множественных наркотиков ИВД, наборы, иммунохроматографического анализа, экспресс-анализа для нужд ГБУ РО НД в 2024 году.",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2616410404924000040,2024-03-18,2024,5970000,RUB,Ростовская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6164104049,"САРМАТ, ООО",7743411557,1,Реагенты диагностические,,21.20.23.110
44,2332900762224000084,"Поставка товара ""Экспресс-тест для выявления 10 наркотических веществ и их метаболитов в моче иммунохроматографическим методом""",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2332900762224000084,2024-02-26,2024,5925600,RUB,Владимирская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №5 Г.ВЛАДИМИРА""",3329007622,"НАРКОЛАБ, ООО",9717028246,1,Индикаторы,,20.59.52.192
